Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
ivtaaq-1100-000-a20a0-1,IVTAAQ-1100-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAQ-1100-000-A20A0-1,453.59237,,0,continue,manual,651.67,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaaq-1100-00-a20a0-1.png?v=1699906347,1,IVTAAQ-1100-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaaq-0550-000-a20a0-1,IVTAAQ-0550-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAQ-0550-000-A20A0-1,5161.8811706,,0,continue,manual,514.22,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaaq-0550-00-a20a0-1.png?v=1699906346,1,IVTAAQ-0550-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaan-1200-000-a20a0-1,IVTAAN-1200-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAN-1200-000-A20A0-1,1918.6957251,,0,continue,manual,342.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaan-1200-00-a20a0-1.png?v=1699906344,1,IVTAAN-1200-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaan-0800-000-a20a0-1,IVTAAN-0800-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAN-0800-000-A20A0-1,1397.0644996,,0,continue,manual,299.70,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaan-0800-00-a20a0-1.png?v=1699906342,1,IVTAAN-0800-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaan-0400-000-a20a0-1,IVTAAN-0400-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAN-0400-000-A20A0-1,875.4332741,,-3,continue,manual,257.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaan-0400-00-a20a0-1.png?v=1699906340,1,IVTAAN-0400-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaag-1200-000-a20a0-1,IVTAAG-1200-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAG-1200-000-A20A0-1,6472.7631199,,0,continue,manual,563.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaag-1200-00-a20a0-1.png?v=1699906338,1,IVTAAG-1200-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaag-0800-000-a20a0-1,IVTAAG-0800-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAG-0800-000-A20A0-1,5121.0578573,,0,continue,manual,485.12,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaag-0800-00-a20a0-1.png?v=1699906337,1,IVTAAG-0800-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaag-0450-000-a20a0-1,IVTAAG-0450-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAG-0450-000-A20A0-1,453.59237,,0,continue,manual,416.21,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaag-0450-00-a20a0-1.png?v=1699906335,1,IVTAAG-0450-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaae-1600-000-a20a0-1,IVTAAE-1600-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAE-1600-000-A20A0-1,7874.3635432,,0,continue,manual,776.63,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaae-1600-00-a20a0-1.png?v=1699906333,1,IVTAAE-1600-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaae-1100-000-a20a0-1,IVTAAE-1100-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAE-1100-000-A20A0-1,453.59237,,0,continue,manual,651.67,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaae-1100-00-a20a0-1.png?v=1699906331,1,IVTAAE-1100-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaae-0550-000-a20a0-1,IVTAAE-0550-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAE-0550-000-A20A0-1,453.59237,,0,continue,manual,514.22,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaae-0550-00-a20a0-1.png?v=1699906329,1,IVTAAE-0550-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaab-1200-000-a20a0-1,IVTAAB-1200-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAB-1200-000-A20A0-1,5765.1590227,,0,continue,manual,693.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaab-1200-00-a20a0-1.png?v=1699906327,1,IVTAAB-1200-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaab-0800-000-a20a0-1,IVTAAB-0800-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAB-0800-000-A20A0-1,4649.3217925,,0,continue,manual,591.37,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaab-0800-00-a20a0-1.png?v=1699906325,1,IVTAAB-0800-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ivtaab-0450-000-a20a0-1,IVTAAB-0450-000-A20A0-1,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IVTAAB-0450-000-A20A0-1,453.59237,,0,continue,manual,464.66,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ivtaab-0450-00-a20a0-1.png?v=1699906323,1,IVTAAB-0450-000-A20A0-1,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd4-0072,VRSD4-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD4-0072,453.59237,,0,continue,manual,260.42,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd4-0072.png?v=1699901057,1,VRSD4-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd4-0048,VRSD4-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD4-0048,453.59237,,0,continue,manual,173.61,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd4-0048.png?v=1699901055,1,VRSD4-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd4-0024,VRSD4-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD4-0024,453.59237,,0,continue,manual,86.81,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd4-0024.png?v=1699901053,1,VRSD4-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd3-0072,VRSD3-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD3-0072,453.59237,,0,continue,manual,177.58,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd3-0072.png?v=1699901051,1,VRSD3-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd3-0048,VRSD3-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD3-0048,453.59237,,0,continue,manual,118.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd3-0048.png?v=1699901049,1,VRSD3-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd3-0024,VRSD3-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD3-0024,453.59237,,0,continue,manual,63.93,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd3-0024.png?v=1699901048,1,VRSD3-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd2-0072,VRSD2-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD2-0072,453.59237,,0,continue,manual,106.80,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd2-0072.png?v=1699901046,1,VRSD2-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd2-0048,VRSD2-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD2-0048,453.59237,,0,continue,manual,71.20,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd2-0048.png?v=1699901044,1,VRSD2-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd2-0024,VRSD2-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD2-0024,453.59237,,0,continue,manual,35.60,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd2-0024.png?v=1699901042,1,VRSD2-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd1-0072,VRSD1-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD1-0072,453.59237,,0,continue,manual,77.36,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd1-0072.png?v=1699901040,1,VRSD1-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd1-0048,VRSD1-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD1-0048,453.59237,,0,continue,manual,51.57,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd1-0048.png?v=1699901038,1,VRSD1-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrsd1-0024,VRSD1-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRSD1-0024,453.59237,,0,continue,manual,27.85,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrsd1-0024.png?v=1699901036,1,VRSD1-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs4-0072,VRS4-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS4-0072,453.59237,,0,continue,manual,234.09,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs4-0072.png?v=1699901035,1,VRS4-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs4-0048,VRS4-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS4-0048,453.59237,,0,continue,manual,156.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs4-0048.png?v=1699901033,1,VRS4-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs4-0024,VRS4-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS4-0024,453.59237,,0,continue,manual,78.03,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs4-0024.png?v=1699901031,1,VRS4-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs3-0072,VRS3-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS3-0072,453.59237,,0,continue,manual,160.02,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs3-0072.png?v=1699901029,1,VRS3-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs3-0048,VRS3-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS3-0048,453.59237,,0,continue,manual,106.68,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs3-0048.png?v=1699901028,1,VRS3-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs3-0024,VRS3-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS3-0024,453.59237,,0,continue,manual,57.61,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs3-0024.png?v=1699901026,1,VRS3-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs2-0072,VRS2-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS2-0072,453.59237,,0,continue,manual,96.19,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs2-0072.png?v=1699901024,1,VRS2-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs2-0048,VRS2-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS2-0048,453.59237,,0,continue,manual,64.13,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs2-0048.png?v=1699901022,1,VRS2-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs2-0024,VRS2-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS2-0024,453.59237,,0,continue,manual,32.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs2-0024.png?v=1699901020,1,VRS2-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs1-0072,VRS1-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS1-0072,453.59237,,0,continue,manual,69.62,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs1-0072.png?v=1699901019,1,VRS1-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs1-0048,VRS1-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS1-0048,453.59237,,0,continue,manual,46.41,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs1-0048.png?v=1699901017,1,VRS1-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrs1-0024,VRS1-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRS1-0024,163.2932532,,0,continue,manual,25.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrs1-0024.png?v=1699901015,1,VRS1-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd4-0072,VRD4-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD4-0072,453.59237,,-1,continue,manual,120.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd4-0072.png?v=1699901013,1,VRD4-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd4-0048,VRD4-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD4-0048,453.59237,,0,continue,manual,80.59,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd4-0048.png?v=1699901012,1,VRD4-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd4-0024,VRD4-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD4-0024,453.59237,,-8,continue,manual,43.52,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd4-0024.png?v=1699901010,1,VRD4-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd3-0072,VRD3-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD3-0072,453.59237,,0,continue,manual,90.85,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd3-0072.png?v=1699901008,1,VRD3-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd3-0048,VRD3-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD3-0048,453.59237,,0,continue,manual,60.57,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd3-0048.png?v=1699901006,1,VRD3-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd3-0024,VRD3-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD3-0024,653.1730128,,-8,continue,manual,30.28,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd3-0024.png?v=1699901005,1,VRD3-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd2-0072,VRD2-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD2-0072,453.59237,,0,continue,manual,59.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd2-0072.png?v=1699901003,1,VRD2-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd2-0048,VRD2-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD2-0048,453.59237,,0,continue,manual,39.37,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd2-0048.png?v=1699901001,1,VRD2-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd2-0024,VRD2-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD2-0024,326.5865064,,0,continue,manual,19.69,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd2-0024.png?v=1699900999,1,VRD2-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd1-0072,VRD1-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD1-0072,453.59237,,0,continue,manual,41.70,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd1-0072.png?v=1699900998,1,VRD1-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd1-0048,VRD1-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD1-0048,453.59237,,0,continue,manual,30.02,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd1-0048.png?v=1699900996,1,VRD1-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vrd1-0024,VRD1-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VRD1-0024,453.59237,,0,continue,manual,14.70,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vrd1-0024.png?v=1699900994,1,VRD1-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr4-0072,VR4-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR4-0072,453.59237,,0,continue,manual,100.77,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr4-0072.png?v=1699900992,1,VR4-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr4-0048,VR4-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR4-0048,453.59237,,0,continue,manual,67.18,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr4-0048.png?v=1699900991,1,VR4-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr4-0024,VR4-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR4-0024,979.7595192,,0,continue,manual,36.28,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr4-0024.png?v=1699900989,1,VR4-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr3-0072,VR3-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR3-0072,453.59237,,0,continue,manual,70.59,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr3-0072.png?v=1699900987,1,VR3-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr3-0048,VR3-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR3-0048,453.59237,,0,continue,manual,47.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr3-0048.png?v=1699900985,1,VR3-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr3-0024,VR3-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR3-0024,653.1730128,,0,continue,manual,25.41,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr3-0024.png?v=1699900983,1,VR3-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr2-0072,VR2-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR2-0072,453.59237,,0,continue,manual,45.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr2-0072.png?v=1699900982,1,VR2-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr2-0048,VR2-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR2-0048,453.59237,,0,continue,manual,30.24,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr2-0048.png?v=1699900980,1,VR2-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr2-0024,VR2-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR2-0024,326.5865064,,0,continue,manual,16.33,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr2-0024.png?v=1699900978,1,VR2-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr1-0072,VR1-0072,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR1-0072,453.59237,,0,continue,manual,34.75,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr1-0072.png?v=1699900976,1,VR1-0072,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr1-0048,VR1-0048,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR1-0048,453.59237,,0,continue,manual,25.02,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr1-0048.png?v=1699900974,1,VR1-0048,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
vr1-0024,VR1-0024,"",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,VR1-0024,163.2932532,,0,continue,manual,12.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/vr1-0024.png?v=1699900973,1,VR1-0024,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ugt040-2000-0c1g00-1,UGT040-2000-0C1G00-1 ugt tall profile uni guide linear slide,"<p>As the longest variant in the series, the UGT040-2000-0C1G00-1 delivers unparalleled linear span with a 2000 mm rail, ensuring maximum rigidity and precision for applications that stretch beyond standard lengths, without compromising the integrity and smooth operation.</p>
<p><strong>Features &amp; Benefits:</strong></p>
<ul>
    <li>Provides maximum reach with a 2000 mm rail length, ideal for extensive linear movements.</li>
    <li>The 40 mm height profile supports significant loads, enhancing application versatility.</li>
    <li>FrelonGOLD® technology ensures a smooth, low-wear, and maintenance-free operation.</li>
    <li>Engineered to withstand extreme conditions, suitable for high particulate and vibration-prone environments.</li>
    <li>The rail and carriage are designed for accurate, quiet, and repeatable performance.</li>
    <li>Simplifies maintenance routines with internal lubrication and easy-to-clean surfaces.</li>
    <li>Compatible with existing systems, offering easy interchangeability and quick installation.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGT040-2000-0C1G00-1,0.0,,0,continue,manual,397.83,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/GST_UGT_LowProfile_UniGuide_8d425c30-f317-48fd-afaf-082939bfb256.jpg?v=1711485561,1,"UGT040-2000-0C1G00-1 Tall Profile Uni Guide Linear Slide (2000 mm, 100 mm)",false,"UGT040-2000-0C1G00-1 Tall Profile Uni Guide Linear Slide (2000 mm, 100 mm)","UGT040-2000-0C1G00-1: 2000mm rail length, 40mm height profile, FrelonGOLD® technology, maintenance-free operation, extreme condition durability.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/GST_UGT_LowProfile_UniGuide_8d425c30-f317-48fd-afaf-082939bfb256.jpg?v=1711485561,g,,,true,,,true,397.83,,active
ugt040-1500-0c1g00-1,UGT040-1500-0C1G00-1 ugt tall profile uni guide linear slide,"<p>The UGT040-1500-0C1G00-1 extends the utility of the Uni-Guide system further with a 1500 mm rail, providing even greater linear span in settings where space and environmental conditions challenge conventional solutions.</p>
<p><strong>Features &amp; Benefits:</strong></p>
<ul>
    <li>1500 mm length offers expanded linear motion capabilities within a tall profile frame.</li>
    <li>40 mm rail height ensures additional support and stability across longer distances.</li>
    <li>Features the renowned FrelonGOLD® liner for exceptional wear resistance and load capacity.</li>
    <li>Absence of metal-to-metal contact minimizes noise and extends operational life.</li>
    <li>Precision machined for exacting alignment and ease of setup, contributing to time-saving installation.</li>
    <li>Adaptable to rigorous conditions with its wash-down optimized and splatter-proof design.</li>
    <li>T-slots and pre-drilled holes offer versatile and flexible mounting options for various setups.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGT040-1500-0C1G00-1,0.0,,0,continue,manual,318.67,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/GST_UGT_LowProfile_UniGuide.jpg?v=1711485558,1,"UGT040-1500-0C1G00-1 Tall Profile Uni Guide Linear Slide (1500 mm, 100 mm)",false,"UGT040-1500-0C1G00-1 Tall Profile Uni Guide Linear Slide (1500 mm, 100 mm)","UGT040-1500-0C1G00-1: 1500mm rail length, 40mm rail height, FrelonGOLD® liner, precise alignment, wash-down optimized.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/GST_UGT_LowProfile_UniGuide.jpg?v=1711485558,g,,,true,,,true,318.67,,active
